Date,Station,Longitude,Latitude,Profondeur.Depth,ALPSE,AMRAD,ANLUP,ANMED,ANMIN,ARATL,ARUNC,ASMON,BASPI,CAREI,CEFAB,CRMAC,ENCIM,EUPRA,EUPSI,GAMOR,GAOGA,GLCYN,GYTRI,GYVIR,HEAME,HIHIP,HIPLA,ICBIC,ICSPA,LEDEC,LEMAC,LEOCE,LIFER,LIGIB,LOAME,LULAM,LYESM,LYLAV,LYPAX,LYTER,LYVAH,LYVER,MASEN,MRAEG,MYGLU,MYOCT,MYSCO,NEBAI,PACAL,PACOP,PHCHE,PSAME,REHIP,SCAQU,SESPP,SQACA,STPUN,TAADS,TRMUR,ULOLR,URTEN,ZOAME
2014-08-10,76,-58.90625,48.80166667,40.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,17,0,0,1,0,4,2,13,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
2014-08-10,77,-58.92416667,49.05966667,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-08-10,78,-58.74333333,49.10991667,74,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,130,0,0,0,0,0,0,74,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
2014-08-10,79,-58.68541667,49.25083333,97,0,1,27,0,2,12,0,6,0,0,0,0,0,12,19,218,0,11,0,0,0,0,53,0,1,0,33,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,212,0,1,0
2014-08-11,80,-58.58016667,49.26091667,82,0,9,4,0,0,6,2,6,0,0,0,0,0,6,2,88,0,22,0,1,0,1,63,0,0,1,12,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,15,0,1,0
2014-08-11,81,-59.78658333,48.79766667,291,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.8,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,5.8,0,0,3.8,0,0,1,0,8.7,0,315.4,0,0,0,0,0,4.8,0
2014-08-11,82,-60.08875,48.86483333,317,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,4,0,0,0,0,16,0,904,0,0,0,0,0,5,0
2014-08-12,83,-60.05141667,48.70666667,335,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,5,0,8,0,234,0,0,0,1,0,8,0
2014-08-12,84,-60.62816667,48.53716667,388,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,13,0,0,6,0,0,3,0,9,0,75,0,0,0,0,0,1,0
2014-08-12,85,-60.225,48.39516667,387.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,11,0,0,18,0,5,0,87,0,0,0,0,0,1,0
2014-08-12,86,-59.93091667,48.43391667,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,394,0,0,0,0,0,1,0
2014-08-12,87,-59.71991667,48.38841667,237,0,2,3,0,0,15,0,7,0,0,0,0,0,0,0,2,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,2,0,0,0,0,1,0,5505,0,0,0,0,0,16,0
2014-08-12,88,-59.21775,48.43408333,67,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,61,0,41,0,0,1,0,180,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
2014-08-12,89,-59.34975,48.31658333,70,0,0,33,0,1,1,4,0,0,0,0,0,0,2,3,188,1,0,0,0,1,3,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,98,0,0,0
2014-08-12,90,-59.45533333,48.17225,142,0,8,11,0,1,19,0,9,0,0,0,0,2,0,0,41,0,127,0,0,0,1,125,0,0,0,25,0,0,0,0,6,0,0,0,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,48,0,0,0,4,0,0,0
2014-08-13,91,-59.64075,48.28675,152,0,1,127,0,0,25,0,3,0,0,0,0,0,0,0,14,0,1,0,0,0,0,9,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,2,12,0,0,0,0,0,0,0,0,0,203,0,0,0,1,0,0,0
2014-08-13,92,-59.6395,48.14916667,166.5,0,0,117,0,0,0,0,13,0,0,0,0,1,0,0,57,0,1,0,0,0,1,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0
2014-08-13,93,-59.77466667,48.25975,254,0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,1,0,0,0,1963,0,0,0,0,0,12,0
2014-08-13,94,-59.90908333,48.19325,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,6,0,0,13,0,3,0,121,0,0,0,0,0,6,0
2014-08-13,95,-60.13125,48.11975,481,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,23,0,0,26,0,3,11,0,25,0,68,0,0,0,0,0,0,0
2014-08-13,96,-59.71766667,48.0405,351,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,16,0,5,0,410,0,0,0,0,0,17,0
2014-08-13,97,-59.4945,47.99941667,170,0,0,5,0,0,12,0,9,0,0,0,0,0,0,0,16,0,49,0,0,0,0,61,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,0,1,0,0,0,0,0,0,1436,0,0,0,1,0,1,0
2014-08-13,98,-59.85733333,47.9285,483.5,0,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.9,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,1,0,32.7,0,0,24,0,0,6.7,0,13.5,0,54.8,0,0,0,0,0,0,0
2014-08-14,100,-60.07433333,47.71808333,516,0,6,0,0,0,0,0,0,0,0,2061,0,1,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,77,0,0,25,0,0,9,0,18,0,26,0,0,0,0,0,1,0
2014-08-14,102,-59.75916667,47.7105,518.5,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,0,56,1,6,63,0,13,0,34,0,0,0,0,0,0,0
2014-08-14,103,-59.51175,47.604,424.5,0,1.3,0,0,0,0,0,0,0,0,19.1,0,0,0,0,0,0,2.5,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,21.6,0,0,8.9,0,0,21.6,0,2.5,0,113.1,0,0,0,0,0,2.5,0
2014-08-14,105,-59.444,47.6195,332,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,27,0,1,0,316,0,0,0,0,0,11,0
2014-08-15,109,-60.24808333,47.49483333,471,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,15,0,0,6,0,10,0,97,0,0,0,0,0,1,0
2014-08-15,110,-60.37033333,47.54141667,391.5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,12,0,0,3,0,10,0,133,0,0,0,0,0,2,0
2014-08-15,111,-60.41375,47.5915,352,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,3,1,0,4,0,3,0,132,0,0,0,0,0,0,0
2014-08-15,112,-60.6325,47.91091667,386,0,5.6,0,0,0,0,0,0,0,0,0.9,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,20.6,0,0,19.7,0.9,0,9.4,0,12.2,0,105,0,0,0,0,0,0,0
2014-08-15,114,-60.63358333,48.15325,435,0,6.6,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,10.3,0,0,25.3,0,7.5,3.8,0,11.3,0,97.5,0,0,0,0,0,0,0
2014-08-15,115,-60.73183333,48.38333333,436.5,0,8,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,0,21,0,0,4,0,7,0,160,0,0,0,0,0,0,0
2014-08-15,116,-61.12658333,48.34283333,411,0,18,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,14,1,0,3,0,14,0,122,0,0,0,0,0,0,0
2014-08-15,117,-61.267,48.30408333,399,0,4.8,0,0,0,0,0,0,0,0,2.9,0,1.9,0,0,0,0,10.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.3,0,0,10.6,0,0,1,0,15.4,0,77.9,0,0,0,0,0,0,0
2014-08-16,118,-61.20041667,48.09091667,247.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,15,0,3953,0,0,0,0,0,129,0
2014-08-16,119,-61.46691667,48.15725,217.5,0,1.9,1,0,0,1.9,0,1,0,0,0,0,0,0,0,27.9,0,2.9,0,0,0,2.9,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.3,0,0,0,0,7.7,0,2826.9,0,0,0,0,0,6.7,0
2014-08-16,120,-61.44766667,48.21766667,353.5,0,1.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.5,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,8.7,0,0,1.9,0,0,5.8,0,20.2,0,324,0,0,0,0,0,12.5,0
2014-08-16,121,-61.45866667,48.57858333,409,0,7,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,0,0,10,0,0,2,0,23,0,93,0,0,0,0,0,1,0
2014-08-16,122,-61.71358333,48.46125,424.5,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,37,0,1,3,0,38,0,114,0,0,0,0,0,0,0
2014-08-16,123,-61.963,48.66141667,405.5,0,12.5,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.7,0,13.5,0,0,54.8,0,0,2.9,0,33.7,0,101,0,0,0,0,0,1,0
2014-08-16,124,-62.04241667,48.63025,413.5,0,9,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,24,1,0,3,0,35,0,59,0,0,0,0,0,1,0
2014-08-17,125,-61.947,48.349,336,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,12,1,0,4,0,27,0,193,0,0,0,0,0,17,0
2014-08-17,126,-62.08466667,48.33408333,217.5,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,33,0,278,0,0,0,0,0,45,0
2014-08-17,127,-62.29175,48.37041667,299,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,0,0,0,0,13,0,4792,0,0,0,0,0,15,0
2014-08-17,128,-62.39716667,48.44233333,373,0,6,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,49,0,0,0,0,43,0,331,0,0,0,0,0,3,0
2014-08-17,129,-62.398,48.561,432.5,0,144,0,0,0,0,0,0,0,0,2,0,8,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,55,0,0,1,0,135,0,76,0,0,0,0,0,0,0
2014-08-17,130,-62.47525,48.6835,382,0,8,0,0,0,0,0,0,0,0,15,0,1,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,60,0,0,24,0,0,1,0,29,0,147,0,0,0,0,0,0,0
2014-08-17,131,-62.59925,48.61916667,434,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,26,0,0,41,0,0,2,0,133,0,85,0,0,0,0,0,1,0
2014-08-17,132,-62.97541667,48.79841667,388.5,0,16,0,0,0,0,0,0,0,0,1,0,9,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,43,0,0,45,0,0,0,0,112,0,101,0,0,0,0,0,5,0
2014-08-17,133,-63.21108333,48.69866667,202.5,0,5.6,0,0,0,0,0,0,0,0,0,0,8.4,0,0,4.7,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0.9,0,0,1.9,0,0,0,0,105,0,943.1,0,0,0,0,0,25.3,0
2014-08-18,137,-64.0325,49.09291667,355,0,6.7,0,0,0,0,0,0,0,0,0,0,31.7,0,0,1,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.4,0,0,19.2,0,0,0,0,728.8,0,895.2,0,0,0,0,0,1.9,0
2014-08-20,138,-64.23766667,48.99791667,212,0,14.1,0,0,0,0,0,0,0,0.9,0,0,7.5,0,0,42.2,0,49.7,0,0,0,2.8,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,4.7,0,1.9,0,0,0,0,0,0,0,63.8,0,591.6,0,0,0,0,0,8.4,0
2014-08-20,139,-64.739,49.21333333,259,0,18,0,0,0,0,0,0,0,0,0,0,60,0,0,3,0,46,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,232,0,0,0,0,0,0,0,85,0,1910,0,0,0,0,0,0,0
2014-08-20,140,-64.50033333,49.33208333,383.5,0,13,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,79,0,0,27,0,0,1,0,326,0,351,0,0,0,0,0,0,0
2014-08-21,141,-63.86583333,49.39666667,268,0,9.6,0,0,0,0,0,0,0,0,0,0,11.5,0,0,4.8,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.5,0,30.8,0,0,3.8,0,0,0,0,37.5,0,296.2,0,0,0,0,0,5.8,0
2014-08-21,142,-64.06266667,49.64716667,61.5,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,4.1,1.4,235.9,0,0,0,0,0,0,13.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,124.1,0,0,0,8.2,0,0,0
2014-08-21,143,-64.85991667,49.6845,239.5,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,81,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,117,0,479,0,0,0,0,0,4,0
2014-08-21,144,-64.85583333,49.55166667,320.5,0,2.8,0,0,0,0,0,0,0,0,0,0,25.3,0.9,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,52.5,0,0,10.3,0,0,0,0,300.9,0,352.5,0,0,0,0,0,0,0
2014-08-21,145,-65.02025,49.468,375,0,15.4,0,0,0,0,0,0,0,0,349,0,34.6,0,0,0,0,3.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,0,0,26,0,0,0,0,548.1,0,1521.2,0,0,0,0,0,0,0
2014-08-21,146,-65.17208333,49.46291667,371.5,0,21,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,60,0,0,17,0,0,0,0,674,0,1436,0,0,0,0,0,0,0
2014-08-22,147,-65.24775,49.30941667,227.5,0,36.3,0,0,0,0,0,0,0,0,0,0,43.5,0,0,7.3,0,42.3,0,0,0,2.4,23,0,0,0,1.2,0,0,0,0,0,0,0,0,0,1.2,2.4,3.6,0,23,0,0,0,0,0,0,0,125.8,0,418.5,0,0,0,0,0,3.6,0
2014-08-22,148,-65.64625,49.35025,295,0,7.3,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,21.8,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,121,0,0,1.2,0,0,0,0,376.2,0,3204.4,0,0,0,0,0,1.2,0
2014-08-22,149,-65.68441667,49.31841667,236.5,0,97.5,0,0,0,0,0,0,0,1.3,0,2.5,61.3,0,0,8.8,0,61.3,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,0,40,0,0,0,0,0,0,0,216.3,0,555,0,0,0,0,0,1.3,0
2014-08-22,150,-66.28875,49.49516667,331,0,7,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148,0,0,3,0,0,0,0,533,0,3624,0,0,0,0,0,0,0
2014-08-22,151,-66.23933333,49.38866667,338,0,1.9,0,0,0,0,0,0,0,0,0,0,94.2,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.7,0,0,2.9,0,0,0,0,513.5,0,3255.8,0,0,0,0,0,0,0
2014-08-22,152,-66.940916669999993,49.29316667,310,0,1,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,398,0,865,0,0,0,0,0,0,0
2014-08-22,153,-67.15916667,49.14358333,326,0,5,0,0,0,0,0,0,0,0,15,0,66,0,0,0,0,53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,0,0,4,0,0,0,0,438,0,278,0,0,0,0,0,0,0
2014-08-23,154,-67.28075,48.97508333,152,0,18.1,0,0,0,0,0,0,0,2.4,0,0,49.6,0,0,418.5,0,2.4,0,0,0,3.6,129.4,0,0,0,3.6,0,0,0,0,0,0,0,0,0,2.4,0,9.7,0,7.3,0,0,0,0,0,0,0,20.6,0,146.4,0,0,0,0,0,0,0
2014-08-23,155,-67.6375,48.86108333,79.5,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2047,0,0,67,120,0,0,7,0,188,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0
2014-08-23,156,-67.822,48.81933333,85.5,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,21,0,0,0,0,0,1,654,0,0,210,41,0,0,1,0,350,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,0,2,0,0,0
2014-08-23,158,-68.36266667,48.68891667,211,0,65.6,0,0,0,1.9,0,0,0,4.7,0,0,131.3,0,0,34.7,0,22.5,0,0,0,21.6,30.9,0,0,15.9,1.9,0,0,0,0,0,0,0,0,0,30.9,1.9,69.4,0,6.6,0,0,0,0,0,0,0,280.3,0,732.2,0,0,0,0,0,3.8,0
2014-08-23,159,-68.67458333,48.59825,268,0,248.6,0,0,0,0,0,0,0,0,0,0,83.6,0,0,0,0,83.6,0,0,0,1.1,41.8,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,4.3,0,0,0,0,0,0,0,0,0,922.5,0,3140.4,0,0,0,0,0,1.1,0
2014-08-23,160,-68.86058333,48.48608333,115,0,6,0,0,0,0,0,1,0,2,0,0,10,0,0,6,0,0,0,0,0,0,53,0,0,103,22,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,325,0,184,0,0,0,0,0,0,0
2014-08-23,161,-68.91008333,48.63425,247,0,169.1,0,0,0,0,0,0,0,1.3,0,0,120.8,0,0,0,0,10.2,0,0,0,7.6,5.1,0,0,2.5,3.8,0,0,0,0,0,0,0,0,0,169.1,0,8.9,0,0,0,0,0,0,0,0,0,1194.9,0,1825.4,0,0,0,0,0,1.3,0
2014-08-24,162,-68.67475,48.61933333,312.5,0,19.7,0,0,0,0,0,0,0,0,0,0,99.4,0,0,0,0,142.5,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0.9,0,0,0,0,3.8,0.9,5.6,0,2.8,0,0,0,0,0,0,0,1255.3,0,575.6,0,0,0,0,0,0.9,0
